employee_id,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,department,salary,satisfaction_level,last_evaluation
43998,4,274,5,1,0,0,hr,medium,0.23,0.46
43999,3,160,2,0,0,0,hr,medium,0.82,0.97
44000,3,166,2,0,0,0,hr,medium,0.98,0.8
7185,4,219,3,0,0,0,hr,medium,0.52,0.7
44010,4,158,6,0,0,0,technical,medium,0.96,0.61
44018,4,190,4,0,0,0,technical,medium,0.69,0.64
44019,5,191,2,0,0,0,technical,medium,0.92,0.77
44025,4,117,5,1,0,0,technical,medium,0.91,0.43
44030,4,240,6,0,0,0,technical,medium,0.85,0.96
44040,4,239,2,0,0,0,technical,medium,0.91,0.77
44044,4,145,3,0,0,0,technical,medium,0.79,0.55
44048,3,157,4,0,0,0,technical,medium,0.74,0.95
44049,3,166,3,0,0,0,technical,medium,0.73,0.72
44051,4,137,2,0,0,0,technical,medium,0.55,0.98
44052,5,208,4,1,0,0,technical,medium,0.79,0.97
44059,4,174,2,0,0,0,support,medium,0.53,0.51
44060,3,267,3,0,0,0,support,medium,0.7,0.6
44071,3,125,6,0,0,0,support,medium,0.74,0.56
44075,4,220,3,0,0,0,support,medium,0.95,0.76
44093,4,141,3,0,0,0,support,medium,0.49,0.57
44095,5,146,3,1,0,0,support,high,0.79,0.9
44096,3,166,2,0,0,0,support,low,0.99,0.86
44102,4,197,2,0,0,0,support,medium,0.56,0.79
91988,4,240,2,0,0,0,support,medium,0.7,0.79
44119,4,258,3,0,0,0,support,medium,0.93,0.65
44125,6,229,3,0,0,0,support,medium,0.46,0.66
44136,5,252,4,0,0,0,technical,medium,0.24,0.61
44140,3,138,3,1,0,0,technical,medium,0.32,0.41
44154,4,208,3,1,0,0,technical,medium,0.5,0.78
44156,3,113,3,1,0,0,management,medium,0.58,0.72
5188,4,209,4,0,0,0,IT,medium,0.83,0.81
44180,2,248,4,0,0,0,IT,medium,0.57,0.42
44183,5,161,3,0,0,0,IT,low,0.51,0.83
44186,2,246,2,1,0,0,IT,low,0.65,0.96
44188,3,283,3,0,0,0,IT,low,0.52,0.41
44191,3,145,2,0,0,0,product_mng,low,0.77,0.7
44197,3,270,3,0,0,0,product_mng,low,0.42,0.77
44201,4,273,4,0,0,0,product_mng,low,0.68,0.79
44209,4,187,6,1,0,0,product_mng,low,0.83,0.92
44210,3,166,3,0,0,0,IT,high,0.66,0.63
44221,3,158,2,1,0,0,RandD,low,0.75,0.57
44228,4,229,3,0,0,0,RandD,high,0.65,0.48
23100,3,191,3,1,0,0,RandD,high,0.49,0.6
44239,3,232,2,1,0,0,RandD,low,0.77,0.96
67469,3,198,3,0,0,0,RandD,low,0.65,0.97
44251,5,238,4,0,0,0,marketing,high,0.65,0.49
50691,2,157,2,0,0,0,sales,low,0.44,0.58
44258,4,134,2,0,0,0,accounting,medium,0.61,0.72
44259,3,150,3,0,0,0,support,high,0.98,0.89
44268,5,256,2,0,0,0,technical,medium,0.68,0.88
58392,3,208,3,0,0,0,management,medium,0.58,0.5
44277,3,136,3,0,0,0,marketing,medium,0.81,0.92
64334,4,136,3,0,0,0,marketing,medium,0.76,0.5
44290,4,180,4,0,0,0,marketing,high,0.14,0.93
44295,3,227,3,0,0,0,sales,medium,0.49,0.91
44299,5,156,3,0,0,0,sales,medium,0.97,0.78
44320,4,133,4,1,0,0,sales,medium,0.91,0.6
70662,2,96,2,0,0,0,sales,high,0.15,0.98
85851,3,171,3,0,0,0,sales,medium,0.82,0.63
44335,3,177,4,0,0,0,sales,high,0.67,0.87
44336,4,274,3,0,0,0,sales,low,0.5,0.96
44342,2,145,3,0,0,0,sales,medium,0.57,0.39
44350,5,221,2,0,0,0,sales,medium,0.99,0.94
44355,3,202,2,0,0,0,sales,medium,0.97,0.94
44370,5,238,2,0,0,0,sales,medium,0.93,0.58
44374,4,170,2,0,0,0,sales,low,0.62,0.6
44376,4,208,2,1,0,0,sales,low,0.62,0.51
44378,4,199,3,0,0,0,sales,low,0.96,0.61
44396,4,253,3,0,0,0,sales,low,0.98,0.96
44409,4,239,3,0,0,0,sales,low,0.52,0.57
44411,5,279,4,0,0,0,sales,low,0.56,0.77
44417,6,114,3,0,0,0,sales,low,0.14,0.41
44419,6,105,5,0,0,0,sales,low,0.29,0.38
44427,4,193,3,1,0,0,accounting,low,0.76,0.81
44443,3,152,3,1,0,0,accounting,low,0.39,0.58
87709,4,228,2,0,0,0,accounting,high,0.96,0.72
44445,3,242,4,0,0,0,hr,low,0.84,0.93
44446,4,197,3,0,0,0,hr,low,0.81,0.62
44454,5,222,4,0,0,0,hr,low,0.51,0.51
98139,3,222,3,0,0,0,hr,low,0.87,0.75
44456,5,233,4,0,0,0,technical,high,0.94,0.77
44460,4,264,3,0,0,0,technical,low,,0.97
44473,3,132,3,1,0,0,technical,low,0.44,0.53
44478,5,182,3,0,0,0,technical,low,0.85,0.55
44483,6,264,3,0,0,0,technical,high,0.18,0.86
90546,6,253,2,0,0,0,technical,low,0.91,0.74
44489,3,193,3,0,0,0,technical,medium,0.81,0.83
44493,5,143,2,1,0,0,technical,high,0.82,0.59
44495,3,180,2,0,0,0,technical,medium,0.48,0.79
44524,3,220,3,1,0,0,technical,high,0.92,0.84
94944,5,150,4,0,0,0,technical,medium,0.94,0.88
97136,3,182,3,0,0,0,support,medium,1.0,0.56
44559,3,257,3,0,0,0,support,medium,0.96,0.91
44563,3,269,4,1,0,0,support,medium,0.24,0.74
5742,5,243,3,0,0,0,support,medium,0.62,0.89
44574,4,257,3,0,0,0,support,medium,0.55,0.76
44583,5,233,2,0,0,0,support,medium,0.82,0.52
44589,4,267,4,0,0,0,support,medium,0.62,0.56
44601,4,160,2,1,0,0,support,high,0.61,0.69
44604,3,143,4,1,0,0,support,low,0.72,0.52
44605,4,143,2,1,0,0,support,medium,0.45,0.76
44614,3,162,4,0,0,0,support,medium,0.51,0.93
44620,3,181,5,0,0,0,technical,medium,0.42,0.53
44627,3,286,3,0,0,0,technical,medium,0.69,0.64
44631,2,111,3,0,0,0,technical,medium,0.61,0.66
9583,5,177,4,0,0,0,management,medium,0.5,0.98
44651,4,279,5,1,0,0,IT,medium,0.25,0.68
44655,4,135,3,0,0,0,IT,medium,0.88,0.89
44663,3,160,2,0,0,0,IT,medium,0.81,0.66
44664,3,178,4,0,0,0,IT,high,0.75,0.77
44667,3,147,3,0,0,0,IT,low,0.77,0.8
44680,3,204,2,0,0,0,product_mng,low,0.55,0.72
44683,5,151,2,0,0,0,product_mng,low,0.7,0.73
44684,3,209,2,0,0,0,product_mng,high,0.96,0.78
44685,6,225,4,0,0,0,product_mng,low,0.18,0.73
44692,6,142,3,0,0,0,IT,low,0.22,0.62
44695,3,158,2,0,0,0,RandD,low,0.95,0.49
44697,2,139,4,0,0,0,RandD,high,0.37,0.71
22608,3,263,2,0,0,0,RandD,low,0.84,0.45
44717,3,160,3,0,0,0,RandD,low,0.8,0.68
44718,2,173,2,0,0,0,RandD,low,0.57,0.55
29991,3,169,2,0,0,0,marketing,low,0.98,0.63
44725,3,161,3,0,0,0,sales,low,0.95,0.62
44728,4,172,3,1,0,0,accounting,low,0.8,0.65
44738,3,257,3,0,0,0,support,low,0.52,0.7
44739,2,139,3,0,0,0,technical,medium,0.31,0.62
44741,5,245,2,0,0,0,management,medium,0.71,0.59
44749,3,260,3,0,0,0,marketing,medium,0.71,0.85
43602,5,229,4,0,0,0,marketing,medium,0.5,0.96
44773,2,129,5,0,0,0,marketing,medium,0.95,0.9
44776,3,184,4,0,0,0,sales,medium,0.95,0.77
46407,4,204,3,0,0,0,sales,medium,0.65,0.85
48584,3,152,2,1,0,0,sales,medium,0.94,0.72
44800,4,142,3,0,0,0,sales,medium,0.72,0.85
73896,4,136,2,0,0,0,sales,medium,0.94,0.79
77254,4,216,4,0,0,0,sales,medium,0.79,0.94
77754,3,201,3,0,0,0,sales,medium,0.6,0.58
80246,4,163,3,0,0,0,sales,high,0.62,0.76
91912,4,224,5,0,0,0,sales,low,0.94,0.74
44823,4,209,3,0,0,0,sales,medium,0.24,0.5
44827,5,257,4,1,0,0,sales,medium,0.17,0.71
44831,4,234,4,0,0,0,sales,medium,0.66,0.83
44833,3,221,2,0,0,0,sales,medium,0.65,0.56
44837,2,186,2,0,0,0,sales,low,0.51,0.62
44848,4,199,3,0,0,0,sales,low,0.41,0.75
44855,3,235,3,0,0,0,sales,low,0.98,0.99
44857,5,211,2,0,0,0,sales,low,0.96,0.55
44862,4,136,4,0,0,0,sales,low,0.55,0.97
44868,4,155,3,0,0,0,sales,low,0.99,0.71
44877,4,269,3,0,0,0,accounting,low,0.51,0.98
44896,3,285,3,0,0,0,accounting,low,0.74,0.9
44915,5,241,3,0,0,0,accounting,low,0.81,0.87
44917,3,180,4,0,0,0,hr,low,0.51,0.87
44923,5,224,2,1,0,0,hr,low,0.53,0.55
44931,6,107,2,1,0,0,hr,low,0.67,0.48
44936,2,167,2,0,0,0,hr,low,0.68,0.64
44952,3,137,3,0,0,0,technical,low,0.69,0.63
44953,4,239,3,0,0,0,technical,low,0.71,0.65
44963,3,239,3,0,0,0,technical,low,0.64,0.56
44968,3,148,2,1,0,0,technical,low,0.62,0.58
44972,4,231,3,1,0,0,technical,low,0.81,0.5
99224,4,179,2,0,0,0,technical,low,0.84,0.54
44977,3,181,2,0,0,0,technical,low,1.0,0.67
44981,5,184,4,1,0,0,technical,low,0.72,0.73
44989,3,207,2,0,0,0,technical,medium,0.57,0.67
44998,4,152,4,0,0,0,technical,medium,0.73,0.99
45003,4,133,4,0,0,0,technical,medium,0.91,0.59
45004,4,178,3,0,0,0,support,medium,0.98,0.85
45005,4,173,3,0,0,0,support,medium,0.58,0.95
45006,2,113,5,1,0,0,support,medium,0.73,0.52
8655,3,236,2,0,0,0,support,medium,0.96,0.95
45012,3,188,5,0,0,0,support,medium,0.57,0.98
45017,3,269,2,0,0,0,support,medium,0.77,0.73
45020,2,203,3,0,0,0,support,medium,0.3,0.85
45024,3,214,3,0,0,0,support,medium,0.85,0.75
45026,2,185,6,0,0,0,support,medium,0.49,0.83
45033,4,265,6,0,0,0,support,high,0.77,0.43
45034,4,184,4,0,0,0,support,low,1.0,0.99
21210,3,157,3,0,0,0,technical,medium,0.85,0.74
45040,3,258,3,0,0,0,technical,medium,0.87,0.75
45042,3,222,6,1,0,0,technical,medium,0.9,0.79
45043,5,248,4,0,0,0,management,medium,0.71,0.8
29059,5,162,4,0,0,0,IT,low,0.59,0.56
45052,3,250,3,1,0,0,IT,low,0.85,0.74
45054,4,231,3,0,0,0,IT,low,0.72,0.82
45058,3,165,3,0,0,0,IT,low,0.73,0.65
45062,3,272,2,0,0,0,IT,low,0.9,0.54
33450,4,177,2,0,0,0,product_mng,low,0.59,0.65
45072,3,133,3,0,0,0,product_mng,low,0.52,0.9
45080,4,159,3,0,0,0,product_mng,low,0.85,0.49
45084,3,130,3,0,0,0,product_mng,low,0.35,0.4
45085,3,185,4,0,0,0,IT,low,0.7,0.68
45088,3,182,3,0,0,0,RandD,low,0.58,0.86
33575,2,238,4,0,0,0,RandD,low,0.89,0.5
45101,3,211,3,0,0,0,RandD,low,0.54,0.63
45109,4,209,3,0,0,0,RandD,low,0.55,0.89
45114,5,190,3,0,0,0,RandD,low,0.77,0.62
45117,4,272,4,1,0,0,marketing,low,0.55,0.61
98250,3,202,3,0,0,0,sales,low,0.6,0.77
45140,4,185,3,0,0,0,accounting,low,0.75,0.9
45147,3,176,3,0,0,0,support,low,0.57,0.88
45149,4,239,3,0,0,0,technical,low,0.69,0.94
45152,4,238,3,1,0,0,management,low,0.87,0.98
45155,5,269,6,1,0,0,marketing,medium,0.69,0.36
45158,3,232,5,0,0,0,marketing,medium,0.58,0.92
45160,2,148,6,1,0,0,marketing,medium,0.87,0.64
5108,3,149,2,0,0,0,sales,medium,0.71,0.77
6492,4,203,2,0,0,0,sales,medium,0.74,0.78
45174,5,235,3,0,0,0,sales,medium,0.75,0.53
45179,2,269,2,1,0,0,sales,medium,0.5,0.54
45182,4,260,2,0,0,0,sales,medium,0.59,0.86
33053,3,216,3,0,0,0,sales,medium,0.81,0.84
45189,3,136,2,1,0,0,sales,medium,0.34,0.55
45202,5,158,3,0,0,0,sales,medium,0.53,0.87
45215,4,180,4,0,0,0,sales,medium,0.94,0.85
45222,5,133,2,0,0,0,sales,high,0.76,0.77
45227,5,199,4,0,0,0,sales,low,0.2,0.58
45229,3,169,2,1,0,0,sales,medium,0.97,0.67
45230,3,195,2,0,0,0,sales,medium,0.96,0.72
45231,5,205,3,0,0,0,sales,medium,0.81,0.5
45236,4,156,4,1,0,0,sales,medium,0.2,0.48
40004,3,125,2,1,0,0,sales,low,0.53,0.71
45244,3,171,4,0,0,0,sales,low,0.75,0.76
45258,4,199,3,0,0,0,sales,low,0.55,0.91
45271,5,187,2,0,0,0,sales,low,0.58,0.65
45272,4,218,4,0,0,0,accounting,low,0.99,0.64
45276,4,268,3,0,0,0,accounting,low,0.96,0.86
45277,3,257,2,0,0,0,accounting,low,0.82,0.92
45283,4,224,5,1,0,0,hr,low,0.88,0.77
45290,4,221,4,0,0,0,hr,low,0.78,0.97
45294,6,101,5,0,0,0,hr,low,0.46,0.47
45303,3,224,2,0,0,0,hr,low,0.88,0.59
45315,3,223,4,1,0,0,technical,low,0.91,0.55
41923,4,271,4,0,0,0,technical,low,0.6,0.68
21058,3,210,2,0,0,0,technical,low,0.82,0.51
45329,4,241,3,0,0,0,technical,low,0.67,0.56
50662,3,209,3,0,0,0,technical,low,0.55,0.61
45353,5,186,4,0,0,0,technical,low,0.73,0.62
45355,4,273,2,0,0,0,technical,low,0.59,0.68
45356,6,172,2,1,0,0,technical,low,0.4,0.65
45366,3,209,2,0,0,0,technical,low,0.56,0.99
45369,4,175,2,1,0,0,technical,low,0.87,0.57
45371,5,239,3,0,0,0,technical,medium,0.5,0.53
52780,4,231,4,0,0,0,support,medium,0.98,0.79
58849,4,131,3,0,0,0,support,medium,0.71,0.96
45393,4,217,3,0,0,0,support,medium,0.72,0.89
70009,4,242,2,0,0,0,support,medium,0.5,0.83
58707,3,224,2,0,0,0,support,medium,0.89,0.56
96189,3,208,3,1,0,0,support,medium,0.56,0.68
20254,4,167,5,0,0,0,support,medium,0.32,0.55
45423,5,269,2,0,0,0,support,medium,0.96,0.88
70681,4,156,2,0,0,0,support,medium,0.67,0.92
45441,3,238,6,0,0,0,support,medium,0.26,0.7
45445,5,193,4,0,0,0,support,medium,0.51,0.9
45448,4,196,5,0,0,0,technical,high,0.16,0.78
45502,5,233,2,0,0,0,technical,low,0.77,0.71
5634,2,152,5,0,0,0,technical,medium,0.67,0.52
45460,4,252,2,0,0,0,management,medium,0.36,0.77
45463,3,262,5,1,0,0,IT,medium,0.69,0.82
45474,3,261,4,0,0,0,IT,medium,0.72,0.76
63041,4,144,2,0,0,0,IT,low,0.72,0.81
45498,4,234,3,0,0,0,IT,low,0.88,0.95
66911,2,234,2,0,0,0,IT,low,0.91,0.55
88811,4,170,2,1,0,0,product_mng,low,0.96,0.6
45515,3,238,4,0,0,0,product_mng,low,0.49,0.8
45520,5,242,3,0,0,0,product_mng,low,0.59,0.97
45525,4,209,3,0,0,0,product_mng,low,0.8,0.87
45529,4,206,3,0,0,0,IT,low,0.91,0.67
45539,4,240,5,0,0,0,RandD,low,0.18,0.79
45542,5,215,2,0,0,0,RandD,low,0.94,0.58
93622,3,147,4,0,0,0,RandD,low,0.44,0.61
16328,2,265,2,0,0,0,RandD,low,0.96,0.59
45552,4,162,3,0,0,0,RandD,low,0.55,0.97
45557,4,239,3,0,0,0,marketing,low,0.99,0.54
25264,3,224,2,0,0,0,sales,low,0.75,0.88
45573,4,256,3,0,0,0,accounting,low,0.66,0.78
34296,3,263,3,0,0,0,support,low,0.96,0.57
45582,6,272,4,0,0,0,technical,low,0.6,0.86
45586,4,159,4,0,0,0,management,medium,0.64,0.78
45600,4,219,2,0,0,0,marketing,medium,0.85,0.8
45601,3,210,6,0,0,0,marketing,medium,0.3,0.53
45604,4,237,3,1,0,0,marketing,medium,0.74,0.95
45613,5,226,3,0,0,0,sales,medium,0.14,0.8
45622,3,212,3,0,0,0,sales,medium,0.93,0.76
45625,3,250,5,0,0,0,sales,medium,0.75,0.48
45631,4,171,3,0,0,0,sales,medium,0.58,0.63
45633,3,149,4,0,0,0,sales,medium,0.59,0.6
45639,5,228,6,0,0,0,sales,medium,0.2,0.9
45668,3,215,2,0,0,0,sales,medium,1.0,0.84
45670,3,272,3,0,0,0,sales,medium,0.51,0.51
45693,4,192,6,0,0,0,sales,high,0.16,0.72
45706,5,226,4,0,0,0,sales,low,0.77,0.56
45712,2,149,3,0,0,0,sales,medium,0.61,0.47
45718,3,244,2,0,0,0,sales,medium,0.73,0.51
45719,4,193,3,0,0,0,sales,medium,0.52,0.85
45726,4,247,3,0,0,0,sales,medium,0.13,0.72
45730,3,181,3,0,0,0,sales,low,0.73,0.62
45735,2,137,3,1,0,0,sales,low,0.39,0.68
45752,3,211,4,0,0,0,sales,low,0.92,0.8
45755,5,137,4,0,0,0,sales,low,0.34,0.78
53033,4,229,2,1,0,0,sales,low,0.94,0.51
84839,4,168,3,0,0,0,accounting,low,0.82,0.65
89390,4,180,3,1,0,0,accounting,low,0.26,0.69
45778,4,177,2,0,0,0,accounting,low,0.78,0.53
3889,4,191,2,0,0,0,hr,low,0.61,0.95
4705,3,191,2,1,0,0,hr,low,0.5,0.53
45787,4,125,3,0,0,0,hr,low,0.52,0.96
45789,4,152,3,0,0,0,hr,low,0.89,0.79
45790,4,174,2,0,0,0,technical,low,0.85,0.52
45795,4,135,3,0,0,0,technical,low,0.62,0.86
45797,2,117,3,0,0,0,technical,low,0.38,0.67
45802,2,180,5,1,0,0,technical,low,0.55,0.49
45805,4,146,3,0,0,0,technical,low,0.83,0.84
45810,3,249,3,0,0,0,technical,low,0.62,0.65
45816,3,136,3,1,0,0,technical,low,0.6,0.54
45822,4,198,3,1,0,0,technical,low,0.62,0.5
45823,5,201,3,0,0,0,technical,low,0.23,0.88
5213,6,132,4,1,0,0,technical,medium,0.13,0.74
45827,4,142,4,0,0,0,technical,medium,0.96,0.63
45836,5,256,3,1,0,0,support,medium,0.5,0.74
45837,3,135,2,0,0,0,support,medium,0.66,0.72
5537,4,209,2,0,0,0,support,medium,0.61,0.72
45844,5,287,5,0,0,0,support,medium,0.45,0.48
45855,4,222,3,1,0,0,support,medium,0.5,0.95
6398,3,227,2,0,0,0,support,medium,0.75,0.82
45868,4,162,2,0,0,0,support,medium,0.88,0.5
45877,5,206,2,0,0,0,support,medium,0.49,0.79
45895,5,273,6,0,0,0,support,medium,0.82,0.87
45905,4,135,3,0,0,0,support,medium,0.92,0.65
7067,5,99,2,1,0,0,support,high,0.4,0.85
45919,4,166,4,0,0,0,technical,low,0.36,0.61
45928,5,187,3,1,0,0,technical,medium,0.8,0.99
45938,4,134,3,0,0,0,technical,medium,0.68,0.65
45941,4,137,3,1,0,0,management,medium,0.54,0.45
45946,3,175,2,0,0,0,IT,medium,0.73,0.69
45947,5,188,2,0,0,0,IT,low,0.64,0.49
8582,5,161,4,0,0,0,IT,low,0.12,0.39
45965,4,145,6,0,0,0,IT,low,0.6,0.7
45968,4,111,6,0,0,0,IT,low,0.36,0.62
45969,3,176,2,0,0,0,product_mng,low,0.63,0.76
45972,2,192,3,0,0,0,product_mng,low,0.67,0.94
8632,3,179,2,1,0,0,product_mng,low,0.83,0.9
45979,4,224,3,0,0,0,product_mng,low,0.48,0.9
45982,4,241,5,0,0,0,IT,low,0.89,0.56
45989,3,201,3,0,0,0,RandD,low,0.71,0.96
45994,4,138,2,0,0,0,RandD,low,0.31,0.59
45998,5,168,2,0,0,0,RandD,low,0.89,0.84
46005,2,120,3,0,0,0,RandD,low,0.38,0.51
46007,3,179,3,0,0,0,RandD,low,0.88,0.92
46014,3,250,3,0,0,0,marketing,low,0.64,0.85
9885,4,237,3,1,0,0,sales,low,0.65,0.74
46020,4,192,3,0,0,0,accounting,low,0.65,0.81
46028,4,258,3,0,0,0,support,low,0.54,0.97
46030,4,257,4,0,0,0,technical,low,0.69,0.76
46034,2,271,3,0,0,0,management,low,0.77,0.78
46036,3,184,2,0,0,0,marketing,low,0.28,0.66
46045,6,214,6,0,0,0,marketing,medium,0.33,0.4
46049,4,198,3,0,0,0,marketing,medium,0.83,0.68
9931,3,274,2,0,0,0,sales,medium,0.89,0.73
46065,5,279,2,0,0,0,sales,medium,0.76,0.6
46066,5,272,2,0,0,0,sales,medium,0.83,0.64
10235,4,152,3,0,0,0,sales,medium,0.57,0.85
46077,2,287,4,0,0,0,sales,medium,0.61,0.89
46078,2,239,6,1,0,0,sales,medium,0.96,0.89
46086,4,274,6,0,0,0,sales,medium,0.17,0.5
46102,4,121,2,0,0,0,sales,medium,0.61,0.6
46103,5,199,2,0,0,0,sales,medium,0.73,0.74
46104,3,175,3,0,0,0,sales,medium,0.3,0.39
46108,2,115,3,0,0,0,sales,high,0.42,0.67
46110,3,194,4,1,0,0,sales,low,0.65,0.75
46114,2,119,3,0,0,0,sales,medium,0.17,0.45
46117,5,162,4,1,0,0,sales,medium,0.12,0.82
46120,5,264,2,0,0,0,sales,medium,0.7,0.78
46135,3,179,2,0,0,0,sales,medium,0.87,0.88
46151,5,213,3,0,0,0,sales,low,0.43,0.44
46156,3,269,2,0,0,0,sales,low,0.84,0.65
46158,3,160,3,0,0,0,sales,low,0.94,0.55
46185,4,133,2,0,0,0,accounting,low,0.89,0.76
46194,5,201,3,0,0,0,accounting,low,0.69,0.75
46204,4,160,5,0,0,0,accounting,low,0.18,0.99
46210,3,274,3,0,0,0,hr,low,0.98,0.69
46214,5,245,4,0,0,0,hr,low,0.3,0.88
46233,3,237,3,0,0,0,hr,medium,0.51,0.53
46244,3,279,6,0,0,0,hr,medium,0.76,0.9
46248,4,207,3,0,0,0,technical,medium,0.67,0.96
46249,4,218,6,0,0,0,technical,medium,0.12,0.84
11098,5,240,2,0,0,0,technical,medium,0.42,0.41
46252,3,153,3,0,0,0,technical,medium,0.69,0.76
15208,3,144,2,0,0,0,technical,medium,0.63,0.96
46262,2,159,3,1,0,0,technical,medium,0.66,0.62
46264,3,237,2,0,0,0,technical,medium,0.5,0.5
46265,5,148,2,1,0,0,technical,medium,0.67,0.82
46268,4,205,3,0,0,0,technical,medium,0.59,0.62
46282,2,264,3,1,0,0,technical,medium,0.75,0.78
46285,5,189,2,0,0,0,technical,medium,0.88,0.89
46292,3,243,3,0,0,0,support,medium,0.99,0.75
46294,2,199,2,0,0,0,support,medium,0.44,0.42
15318,4,205,2,0,0,0,support,medium,0.65,0.78
46304,3,184,4,0,0,0,support,medium,0.88,0.63
46305,2,274,4,0,0,0,support,medium,0.58,0.79
46318,4,181,3,0,0,0,support,medium,0.99,0.9
46321,3,205,2,0,0,0,support,medium,0.76,0.71
15358,5,172,5,0,0,0,support,medium,0.14,0.98
46326,3,164,2,0,0,0,support,medium,0.57,0.86
46327,3,138,2,1,0,0,support,medium,0.52,0.82
46335,5,262,3,0,0,0,support,medium,0.71,0.55
46336,5,264,3,0,0,0,technical,medium,0.27,0.75
46339,3,225,2,0,0,0,technical,high,0.49,0.52
15825,3,199,2,0,0,0,technical,high,0.59,0.5
46346,6,210,5,0,0,0,management,high,0.24,0.65
46349,6,226,4,0,0,0,IT,high,0.18,0.87
46354,5,134,3,0,0,0,IT,high,0.73,0.62
46358,6,111,6,0,0,0,IT,high,0.78,0.63
16766,5,142,2,1,0,0,IT,high,0.94,0.73
16792,3,213,3,0,0,0,IT,high,0.86,0.53
17943,4,139,2,0,0,0,product_mng,high,0.97,0.88
46378,3,145,3,0,0,0,product_mng,high,0.49,0.54
46383,4,149,6,0,0,0,product_mng,high,0.82,0.48
46396,4,147,2,1,0,0,product_mng,high,0.86,0.64
46398,3,193,3,1,0,0,IT,low,0.3,0.39
46404,4,270,2,0,0,0,RandD,low,0.7,0.38
18393,5,266,3,0,0,0,RandD,low,0.8,0.78
46409,2,278,4,0,0,0,RandD,low,0.36,0.63
46415,3,165,2,0,0,0,RandD,low,0.4,0.61
46417,4,175,2,0,0,0,RandD,low,0.8,0.58
46419,4,140,4,0,0,0,marketing,low,0.98,0.73
46422,3,149,3,0,0,0,sales,low,0.92,0.67
18821,3,205,4,0,0,0,accounting,low,0.68,1.0
46438,3,253,3,0,0,0,support,low,1.0,0.59
46440,3,222,4,0,0,0,technical,low,0.8,0.54
46447,4,216,4,0,0,0,management,low,0.85,0.69
46463,3,139,2,0,0,0,marketing,low,0.69,0.6
46464,4,252,2,0,0,0,marketing,low,0.57,0.52
46466,2,173,2,0,0,0,marketing,low,0.33,0.72
19719,6,178,3,1,0,0,sales,medium,0.19,0.48
46484,3,160,2,0,0,0,sales,medium,0.5,0.63
46489,3,261,4,0,0,0,sales,medium,0.52,0.88
19724,6,188,3,0,0,0,sales,medium,0.13,0.52
46498,4,219,5,0,0,0,sales,medium,0.18,0.73
46501,4,263,3,0,0,0,sales,medium,0.86,0.64
20797,4,165,3,0,0,0,sales,medium,0.86,0.59
46507,6,218,6,0,0,0,sales,medium,0.16,0.76
46510,2,239,3,1,0,0,sales,medium,0.43,0.46
46513,3,212,2,1,0,0,sales,medium,0.79,0.63
46523,4,133,3,0,0,0,sales,medium,0.51,0.67
46525,5,250,3,1,0,0,sales,medium,0.83,0.55
46528,3,114,3,0,0,0,sales,high,0.61,0.45
22378,3,168,2,0,0,0,sales,high,0.65,0.57
23001,4,252,2,0,0,0,sales,high,0.95,0.83
46556,5,189,4,0,0,0,sales,high,0.63,0.64
46558,3,265,2,1,0,0,sales,high,0.72,0.6
46571,3,176,3,0,0,0,sales,high,0.8,0.57
46576,4,150,4,0,0,0,sales,high,0.7,0.57
46578,5,97,6,1,0,0,accounting,high,0.45,0.79
46585,4,265,2,0,0,0,accounting,low,0.64,0.85
46587,4,260,4,0,0,0,accounting,low,0.94,0.48
46589,4,164,2,0,0,0,hr,low,0.57,0.76
46591,4,142,2,0,0,0,hr,low,0.35,0.56
46593,2,247,4,0,0,0,hr,low,0.75,0.81
46597,5,182,3,0,0,0,hr,low,0.7,0.92
46608,2,238,3,0,0,0,technical,low,0.7,0.47
46624,3,191,3,0,0,0,technical,low,0.61,0.62
46626,4,178,3,0,0,0,technical,medium,0.78,0.87
46627,4,208,2,0,0,0,technical,medium,0.97,0.77
46628,3,256,2,0,0,0,technical,medium,0.51,0.76
46629,5,243,3,0,0,0,technical,medium,0.56,0.71
46633,3,233,3,0,0,0,technical,medium,0.87,0.55
46637,5,200,3,0,0,0,technical,medium,0.64,0.78
46639,2,226,2,1,0,0,technical,medium,0.6,0.85
46644,2,150,2,0,0,0,technical,medium,0.9,0.76
46646,2,141,2,0,0,0,technical,medium,0.54,0.62
46648,5,139,3,0,0,0,support,medium,0.23,0.8
46654,3,199,4,1,0,0,support,medium,0.8,0.81
46660,4,154,6,1,0,0,support,medium,0.23,0.78
46664,3,247,2,0,0,0,support,medium,0.81,0.51
46697,5,239,5,0,0,0,support,medium,0.35,0.6
46703,4,137,2,0,0,0,support,medium,0.67,0.8
46725,4,119,5,0,0,0,support,medium,0.46,0.6
46731,4,134,5,1,0,0,support,medium,0.84,0.98
46744,3,243,4,0,0,0,support,medium,0.92,0.79
23972,5,210,3,0,0,0,support,medium,0.75,0.93
23983,4,265,2,0,0,0,support,medium,0.7,0.57
46756,4,204,3,0,0,0,technical,medium,0.7,0.75
46774,6,273,5,0,0,0,technical,medium,0.9,0.81
46787,3,177,2,0,0,0,technical,medium,0.8,1.0
46789,5,285,6,0,0,0,management,high,0.5,0.65
46795,4,222,2,0,0,0,IT,low,0.84,0.72
46799,3,185,2,1,0,0,IT,medium,0.48,0.94
